"ts_code","symbol","name","area","industry","fullname","market","list_date"
"301002.SZ",301002,崧盛股份,深圳,电气设备,深圳市崧盛电子股份有限公司,创业板,20210607
"301003.SZ",301003,江苏博云,江苏,塑料,江苏博云塑业股份有限公司,创业板,20210601
"301004.SZ",301004,嘉益股份,浙江,家居用品,浙江嘉益保温科技股份有限公司,创业板,20210625
"301005.SZ",301005,超捷股份,上海,汽车配件,超捷紧固系统(上海)股份有限公司,创业板,20210601
"301006.SZ",301006,迈拓股份,江苏,电器仪表,迈拓仪表股份有限公司,创业板,20210607
"301007.SZ",301007,德迈仕,辽宁,汽车配件,大连德迈仕精密科技股份有限公司,创业板,20210616
"301008.SZ",301008,宏昌科技,浙江,家用电器,浙江宏昌电器科技股份有限公司,创业板,20210611
"301009.SZ",301009,可靠股份,浙江,造纸,杭州可靠护理用品股份有限公司,创业板,20210617
"301010.SZ",301010,晶雪节能,江苏,其他建材,江苏晶雪节能科技股份有限公司,创业板,20210618
"301011.SZ",301011,华立科技,广东,专用机械,广州华立科技股份有限公司,创业板,20210617
"301012.SZ",301012,扬电科技,江苏,电气设备,江苏扬电科技股份有限公司,创业板,20210622
"301013.SZ",301013,利和兴,深圳,专用机械,深圳市利和兴股份有限公司,创业板,20210629
"301015.SZ",301015,百洋医药,山东,医药商业,青岛百洋医药股份有限公司,创业板,20210630
"301017.SZ",301017,漱玉平民,山东,医药商业,漱玉平民大药房连锁股份有限公司,创业板,20210705
"301018.SZ",301018,申菱环境,广东,专用机械,广东申菱环境系统股份有限公司,创业板,20210707
"301019.SZ",301019,宁波色母,浙江,塑料,宁波色母粒股份有限公司,创业板,20210628
"301020.SZ",301020,密封科技,山东,机械基件,烟台石川密封科技股份有限公司,创业板,20210706
"301021.SZ",301021,英诺激光,深圳,专用机械,英诺激光科技股份有限公司,创业板,20210706
"301022.SZ",301022,海泰科,山东,专用机械,青岛海泰科模塑科技股份有限公司,创业板,20210702
"301023.SZ",301023,江南奕帆,江苏,电气设备,无锡江南奕帆电力传动科技股份有限公司,创业板,20210707
"301024.SZ",301024,霍普股份,上海,建筑工程,上海霍普建筑设计事务所股份有限公司,创业板,20210728
"301025.SZ",301025,读客文化,上海,出版业,读客文化股份有限公司,创业板,20210719
"301026.SZ",301026,浩通科技,江苏,小金属,徐州浩通新材料科技股份有限公司,创业板,20210716
"301027.SZ",301027,华蓝集团,广西,建筑工程,华蓝集团股份公司,创业板,20210715
"301028.SZ",301028,东亚机械,福建,专用机械,厦门东亚机械工业股份有限公司,创业板,20210720
"301029.SZ",301029,怡合达,广东,专用机械,东莞怡合达自动化股份有限公司,创业板,20210723
"301030.SZ",301030,仕净科技,江苏,环境保护,苏州仕净科技股份有限公司,创业板,20210722
"301031.SZ",301031,中熔电气,陕西,电气设备,西安中熔电气股份有限公司,创业板,20210715
"301032.SZ",301032,新柴股份,浙江,工程机械,浙江新柴股份有限公司,创业板,20210722
"301033.SZ",301033,迈普医学,广东,医疗保健,广州迈普再生医学科技股份有限公司,创业板,20210726
"301035.SZ",301035,润丰股份,山东,农药化肥,山东潍坊润丰化工股份有限公司,创业板,20210728
"301036.SZ",301036,双乐股份,江苏,染料涂料,双乐颜料股份有限公司,创业板,20210729
"301037.SZ",301037,保立佳,上海,染料涂料,上海保立佳化工股份有限公司,创业板,20210730
"301038.SZ",301038,深水规院,深圳,建筑工程,深圳市水务规划设计院股份有限公司,创业板,20210804
"301039.SZ",301039,中集车辆,深圳,汽车整车,中集车辆(集团)股份有限公司,创业板,20210708
"301040.SZ",301040,中环海陆,江苏,机械基件,张家港中环海陆高端装备股份有限公司,创业板,20210803
"301041.SZ",301041,金百泽,深圳,元器件,深圳市金百泽电子科技股份有限公司,创业板,20210811
"301042.SZ",301042,安联锐视,广东,IT设备,珠海安联锐视科技股份有限公司,创业板,20210805
"301043.SZ",301043,绿岛风,广东,机械基件,广东绿岛风空气系统股份有限公司,创业板,20210811
"301045.SZ",301045,天禄科技,江苏,元器件,苏州天禄光科技股份有限公司,创业板,20210813
"301046.SZ",301046,能辉科技,上海,新型电力,上海能辉科技股份有限公司,创业板,20210817
"301047.SZ",301047,义翘神州,北京,生物制药,北京义翘神州科技股份有限公司,创业板,20210816
"301048.SZ",301048,金鹰重工,湖北,运输设备,金鹰重型工程机械股份有限公司,创业板,20210818
"301049.SZ",301049,超越科技,安徽,环境保护,安徽超越环保科技股份有限公司,创业板,20210824
"301050.SZ",301050,雷电微力,四川,航空,成都雷电微力科技股份有限公司,创业板,20210824
"301051.SZ",301051,信濠光电,深圳,元器件,深圳市信濠光电科技股份有限公司,创业板,20210827
"301052.SZ",301052,果麦文化,浙江,出版业,果麦文化传媒股份有限公司,创业板,20210830
"301053.SZ",301053,远信工业,浙江,专用机械,远信工业股份有限公司,创业板,20210901
"301055.SZ",301055,张小泉,浙江,家居用品,张小泉股份有限公司,创业板,20210906
"301056.SZ",301056,森赫股份,浙江,运输设备,森赫电梯股份有限公司,创业板,20210907
"301057.SZ",301057,汇隆新材,浙江,化纤,浙江汇隆新材料股份有限公司,创业板,20210909
"301058.SZ",301058,中粮科工,江苏,建筑工程,中粮科工股份有限公司,创业板,20210909
"301059.SZ",301059,金三江,广东,化工原料,金三江(肇庆)硅材料股份有限公司,创业板,20210913
"301060.SZ",301060,兰卫医学,上海,医疗保健,上海兰卫医学检验所股份有限公司,创业板,20210913
"301061.SZ",301061,匠心家居,江苏,家居用品,常州匠心独具智能家居股份有限公司,创业板,20210913
"301062.SZ",301062,上海艾录,上海,广告包装,上海艾录包装股份有限公司,创业板,20210914
"301063.SZ",301063,海锅股份,江苏,电气设备,张家港海锅新能源装备股份有限公司,创业板,20210924
"301065.SZ",301065,本立科技,浙江,化工原料,浙江本立科技股份有限公司,创业板,20210914
"301066.SZ",301066,万事利,浙江,纺织,杭州万事利丝绸文化股份有限公司,创业板,20210922
"301067.SZ",301067,显盈科技,深圳,元器件,深圳市显盈科技股份有限公司,创业板,20210922
"301069.SZ",301069,凯盛新材,山东,化工原料,山东凯盛新材料股份有限公司,创业板,20210927
"301070.SZ",301070,开勒股份,上海,机械基件,开勒环境科技(上海)股份有限公司,创业板,20210923
"301071.SZ",301071,力量钻石,河南,矿物制品,河南省力量钻石股份有限公司,创业板,20210924
"301072.SZ",301072,中捷精工,江苏,汽车配件,江苏中捷精工科技股份有限公司,创业板,20210929
"301073.SZ",301073,君亭酒店,浙江,酒店餐饮,君亭酒店集团股份有限公司,创业板,20210930
"301075.SZ",301075,多瑞医药,西藏,化学制药,西藏多瑞医药股份有限公司,创业板,20210929
"301076.SZ",301076,新瀚新材,江苏,化工原料,江苏新瀚新材料股份有限公司,创业板,20211011
"301077.SZ",301077,星华新材,浙江,化工原料,浙江星华新材料集团股份有限公司,创业板,20210930
"301078.SZ",301078,孩子王,江苏,其他商业,孩子王儿童用品股份有限公司,创业板,20211014
"301079.SZ",301079,邵阳液压,湖南,机械基件,邵阳维克液压股份有限公司,创业板,20211019
"301080.SZ",301080,百普赛斯,北京,生物制药,北京百普赛斯生物科技股份有限公司,创业板,20211018
"301081.SZ",301081,严牌股份,浙江,环境保护,浙江严牌过滤技术股份有限公司,创业板,20211020
"301082.SZ",301082,久盛电气,浙江,电气设备,久盛电气股份有限公司,创业板,20211027
"301083.SZ",301083,百胜智能,江西,专用机械,江西百胜智能科技股份有限公司,创业板,20211021
"301085.SZ",301085,亚康股份,北京,软件服务,北京亚康万玮信息技术股份有限公司,创业板,20211018
"301086.SZ",301086,鸿富瀚,深圳,元器件,深圳市鸿富瀚科技股份有限公司,创业板,20211020
"301087.SZ",301087,可孚医疗,湖南,医疗保健,可孚医疗科技股份有限公司,创业板,20211025
"301088.SZ",301088,戎美股份,江苏,服饰,日禾戎美股份有限公司,创业板,20211028
"301089.SZ",301089,拓新药业,河南,化学制药,新乡拓新药业股份有限公司,创业板,20211027
"301090.SZ",301090,华润材料,江苏,化工原料,华润化学材料科技股份有限公司,创业板,20211026
"301091.SZ",301091,深城交,深圳,建筑工程,深圳市城市交通规划设计研究中心股份有限公司,创业板,20211029
"301092.SZ",301092,争光股份,浙江,化工原料,浙江争光实业股份有限公司,创业板,20211102
"301093.SZ",301093,华兰股份,江苏,医疗保健,江苏华兰药用新材料股份有限公司,创业板,20211101
"301096.SZ",301096,百诚医药,浙江,医疗保健,杭州百诚医药科技股份有限公司,创业板,20211220
"301098.SZ",301098,金埔园林,江苏,建筑工程,金埔园林股份有限公司,创业板,20211112
"301099.SZ",301099,雅创电子,上海,元器件,上海雅创电子集团股份有限公司,创业板,20211122
"301100.SZ",301100,风光股份,辽宁,化工原料,营口风光新材料股份有限公司,创业板,20211217
"301101.SZ",301101,明月镜片,江苏,文教休闲,明月镜片股份有限公司,创业板,20211216
"301108.SZ",301108,洁雅股份,安徽,日用化工,铜陵洁雅生物科技股份有限公司,创业板,20211203
"301111.SZ",301111,粤万年青,广东,中成药,广东万年青制药股份有限公司,创业板,20211207
"301113.SZ",301113,雅艺科技,浙江,家居用品,浙江雅艺金属科技股份有限公司,创业板,20211222
"301118.SZ",301118,恒光股份,湖南,化工原料,湖南恒光科技股份有限公司,创业板,20211118
"301119.SZ",301119,正强股份,浙江,汽车配件,杭州正强传动股份有限公司,创业板,20211122
"301126.SZ",301126,达嘉维康,湖南,医药商业,湖南达嘉维康医药产业股份有限公司,创业板,20211207
"301127.SZ",301127,天源环保,湖北,环境保护,武汉天源环保股份有限公司,创业板,20211230
"301128.SZ",301128,强瑞技术,深圳,专用机械,深圳市强瑞精密技术股份有限公司,创业板,20211110
"301129.SZ",301129,瑞纳智能,安徽,电器仪表,瑞纳智能设备股份有限公司,创业板,20211102
"301133.SZ",301133,金钟股份,广东,汽车配件,广州市金钟汽车零件股份有限公司,创业板,20211126
"301138.SZ",301138,华研精机,广东,专用机械,广州华研精密机械股份有限公司,创业板,20211215
"301149.SZ",301149,隆华新材,山东,化工原料,山东隆华新材料股份有限公司,创业板,20211110
"301155.SZ",301155,海力风电,江苏,电气设备,江苏海力风电设备科技股份有限公司,创业板,20211124
"301166.SZ",301166,优宁维,上海,医药商业,上海优宁维生物科技股份有限公司,创业板,20211228
"301167.SZ",301167,建研设计,安徽,建筑工程,安徽省建筑设计研究总院股份有限公司,创业板,20211206
"301168.SZ",301168,通灵股份,江苏,电气设备,江苏通灵电器股份有限公司,创业板,20211210
"301169.SZ",301169,零点有数,北京,软件服务,北京零点有数数据科技股份有限公司,创业板,20211103
"301177.SZ",301177,迪阿股份,深圳,服饰,迪阿股份有限公司,创业板,20211215
"301178.SZ",301178,天亿马,广东,软件服务,广东天亿马信息产业股份有限公司,创业板,20211112
"301179.SZ",301179,泽宇智能,江苏,软件服务,江苏泽宇智能电力股份有限公司,创业板,20211208
"301180.SZ",301180,万祥科技,江苏,元器件,苏州万祥科技股份有限公司,创业板,20211116
"301182.SZ",301182,凯旺科技,河南,元器件,河南凯旺电子科技股份有限公司,创业板,20211223
"301185.SZ",301185,鸥玛软件,山东,软件服务,山东山大鸥玛软件股份有限公司,创业板,20211119
"301186.SZ",301186,超达装备,江苏,专用机械,南通超达装备股份有限公司,创业板,20211223
"301188.SZ",301188,力诺特玻,山东,玻璃,山东力诺特种玻璃股份有限公司,创业板,20211111
"301189.SZ",301189,奥尼电子,深圳,通信设备,深圳奥尼电子股份有限公司,创业板,20211228
"301190.SZ",301190,善水科技,江西,染料涂料,九江善水科技股份有限公司,创业板,20211224
"301193.SZ",301193,家联科技,浙江,家居用品,宁波家联科技股份有限公司,创业板,20211209
"301198.SZ",301198,喜悦智行,浙江,塑料,宁波喜悦智行科技股份有限公司,创业板,20211202
"301199.SZ",301199,迈赫股份,山东,专用机械,迈赫机器人自动化股份有限公司,创业板,20211207
"301211.SZ",301211,亨迪药业,湖北,化学制药,湖北亨迪药业股份有限公司,创业板,20211222
"301213.SZ",301213,观想科技,四川,软件服务,四川观想科技股份有限公司,创业板,20211206
"301221.SZ",301221,光庭信息,湖北,软件服务,武汉光庭信息技术股份有限公司,创业板,20211222
"430047.BJ",430047,诺思兰德,"","",北京诺思兰德生物技术股份有限公司,北交所,20201124
"430090.BJ",430090,同辉信息,"","",同辉佳视(北京)信息技术股份有限公司,北交所,20210809
"430198.BJ",430198,微创光电,"","",武汉微创光电股份有限公司,北交所,20200727
"430418.BJ",430418,苏轴股份,"","",苏州轴承厂股份有限公司,北交所,20200727
"430489.BJ",430489,佳先股份,"","",安徽佳先功能助剂股份有限公司,北交所,20200727
"430510.BJ",430510,丰光精密,"","",青岛丰光精密机械股份有限公司,北交所,20201228
"600000.SH",600000,浦发银行,上海,银行,上海浦东发展银行股份有限公司,主板,19991110
"600004.SH",600004,白云机场,广东,机场,广州白云国际机场股份有限公司,主板,20030428
"600007.SH",600007,中国国贸,北京,园区开发,中国国际贸易中心股份有限公司,主板,19990312
"600008.SH",600008,首创环保,北京,环境保护,北京首创生态环保集团股份有限公司,主板,20000427
"600010.SH",600010,包钢股份,内蒙,普钢,内蒙古包钢钢联股份有限公司,主板,20010309
"600011.SH",600011,华能国际,北京,火力发电,华能国际电力股份有限公司,主板,20011206
"600012.SH",600012,皖通高速,安徽,路桥,安徽皖通高速公路股份有限公司,主板,20030107
"600015.SH",600015,华夏银行,北京,银行,华夏银行股份有限公司,主板,20030912
"600016.SH",600016,民生银行,北京,银行,中国民生银行股份有限公司,主板,20001219
"600017.SH",600017,日照港,山东,港口,日照港股份有限公司,主板,20061017
"600018.SH",600018,上港集团,上海,港口,上海国际港务(集团)股份有限公司,主板,20061026
"600019.SH",600019,宝钢股份,上海,普钢,宝山钢铁股份有限公司,主板,20001212
"600020.SH",600020,中原高速,河南,路桥,河南中原高速公路股份有限公司,主板,20030808
"600021.SH",600021,上海电力,上海,火力发电,上海电力股份有限公司,主板,20031029
"600022.SH",600022,山东钢铁,山东,普钢,山东钢铁股份有限公司,主板,20040629
"600023.SH",600023,浙能电力,浙江,火力发电,浙江浙能电力股份有限公司,主板,20131219
"600025.SH",600025,华能水电,云南,水力发电,华能澜沧江水电股份有限公司,主板,20171215
"600026.SH",600026,中远海能,上海,水运,中远海运能源运输股份有限公司,主板,20020523
"600027.SH",600027,华电国际,山东,火力发电,华电国际电力股份有限公司,主板,20050203
"600028.SH",600028,中国石化,北京,石油加工,中国石油化工股份有限公司,主板,20010808
"600029.SH",600029,南方航空,广东,空运,中国南方航空股份有限公司,主板,20030725
"600031.SH",600031,三一重工,北京,工程机械,三一重工股份有限公司,主板,20030703
"600032.SH",600032,浙江新能,浙江,新型电力,浙江省新能源投资集团股份有限公司,主板,20210525
"600033.SH",600033,福建高速,福建,路桥,福建发展高速公路股份有限公司,主板,20010209
"600035.SH",600035,楚天高速,湖北,路桥,湖北楚天智能交通股份有限公司,主板,20040310
"600036.SH",600036,招商银行,深圳,银行,招商银行股份有限公司,主板,20020409
"600037.SH",600037,歌华有线,北京,影视音像,北京歌华有线电视网络股份有限公司,主板,20010208
"600048.SH",600048,保利发展,广东,全国地产,保利发展控股集团股份有限公司,主板,20060731
"600050.SH",600050,中国联通,北京,电信运营,中国联合网络通信股份有限公司,主板,20021009
"600051.SH",600051,宁波联合,浙江,综合类,宁波联合集团股份有限公司,主板,19970410
"600052.SH",600052,东望时代,浙江,影视音像,浙江东望时代科技股份有限公司,主板,19970415
"600054.SH",600054,黄山旅游,安徽,旅游景点,黄山旅游发展股份有限公司,主板,19970506
"600055.SH",600055,万东医疗,北京,医疗保健,北京万东医疗科技股份有限公司,主板,19970519
"600056.SH",600056,中国医药,北京,医药商业,中国医药健康产业股份有限公司,主板,19970515
"600057.SH",600057,厦门象屿,福建,仓储物流,厦门象屿股份有限公司,主板,19970604
"600058.SH",600058,五矿发展,北京,商贸代理,五矿发展股份有限公司,主板,19970528
"600059.SH",600059,古越龙山,浙江,红黄酒,浙江古越龙山绍兴酒股份有限公司,主板,19970516
"600060.SH",600060,海信视像,山东,家用电器,海信视像科技股份有限公司,主板,19970422
"600061.SH",600061,国投资本,上海,证券,国投资本股份有限公司,主板,19970519
"600062.SH",600062,华润双鹤,北京,化学制药,华润双鹤药业股份有限公司,主板,19970522
"600064.SH",600064,南京高科,江苏,园区开发,南京高科股份有限公司,主板,19970506
"600066.SH",600066,宇通客车,河南,汽车整车,宇通客车股份有限公司,主板,19970508
"600067.SH",600067,冠城大通,福建,电气设备,冠城大通股份有限公司,主板,19970508
"600070.SH",600070,浙江富润,浙江,互联网,浙江富润数字科技股份有限公司,主板,19970604
"600071.SH",600071,凤凰光学,江西,元器件,凤凰光学股份有限公司,主板,19970528
"600073.SH",600073,上海梅林,上海,食品,上海梅林正广和股份有限公司,主板,19970704
"600075.SH",600075,新疆天业,新疆,化工原料,新疆天业股份有限公司,主板,19970617
"600076.SH",600076,康欣新材,山东,其他建材,康欣新材料股份有限公司,主板,19970526
"600077.SH",600077,宋都股份,浙江,全国地产,宋都基业投资股份有限公司,主板,19970520
"600079.SH",600079,人福医药,湖北,化学制药,人福医药集团股份公司,主板,19970606
"600080.SH",600080,金花股份,陕西,中成药,金花企业(集团)股份有限公司,主板,19970612
"600081.SH",600081,东风科技,上海,汽车配件,东风电子科技股份有限公司,主板,19970703
"600082.SH",600082,海泰发展,天津,园区开发,天津海泰科技发展股份有限公司,主板,19970620
"600085.SH",600085,同仁堂,北京,中成药,北京同仁堂股份有限公司,主板,19970625
"600088.SH",600088,中视传媒,上海,影视音像,中视传媒股份有限公司,主板,19970616
"600089.SH",600089,特变电工,新疆,电气设备,特变电工股份有限公司,主板,19970618
"600094.SH",600094,大名城,上海,区域地产,上海大名城企业股份有限公司,主板,19970703
"600095.SH",600095,湘财股份,黑龙江,证券,湘财股份有限公司,主板,19970708
"600096.SH",600096,云天化,云南,农药化肥,云南云天化股份有限公司,主板,19970709
"600097.SH",600097,开创国际,上海,渔业,上海开创国际海洋资源股份有限公司,主板,19970619
"600098.SH",600098,广州发展,广东,火力发电,广州发展集团股份有限公司,主板,19970718
"600099.SH",600099,林海股份,江苏,汽车整车,林海股份有限公司,主板,19970704
"600100.SH",600100,同方股份,北京,IT设备,同方股份有限公司,主板,19970627
"600101.SH",600101,明星电力,四川,水力发电,四川明星电力股份有限公司,主板,19970627
"600103.SH",600103,青山纸业,福建,造纸,福建省青山纸业股份有限公司,主板,19970703
"600104.SH",600104,上汽集团,上海,汽车整车,上海汽车集团股份有限公司,主板,19971125
"600105.SH",600105,永鼎股份,江苏,通信设备,江苏永鼎股份有限公司,主板,19970929
"600106.SH",600106,重庆路桥,重庆,路桥,重庆路桥股份有限公司,主板,19970618
"600107.SH",600107,美尔雅,湖北,服饰,湖北美尔雅股份有限公司,主板,19971106
"600108.SH",600108,亚盛集团,甘肃,种植业,甘肃亚盛实业(集团)股份有限公司,主板,19970818
"600109.SH",600109,国金证券,四川,证券,国金证券股份有限公司,主板,19970807
"600111.SH",600111,北方稀土,内蒙,小金属,中国北方稀土(集团)高科技股份有限公司,主板,19970924
"600113.SH",600113,浙江东日,浙江,区域地产,浙江东日股份有限公司,主板,19971021
"600114.SH",600114,东睦股份,浙江,机械基件,东睦新材料集团股份有限公司,主板,20040511
"600115.SH",600115,中国东航,上海,空运,中国东方航空股份有限公司,主板,19971105
"600116.SH",600116,三峡水利,重庆,水力发电,重庆三峡水利电力(集团)股份有限公司,主板,19970804
"600117.SH",600117,西宁特钢,青海,特种钢,西宁特殊钢股份有限公司,主板,19971015
"600118.SH",600118,中国卫星,北京,航空,中国东方红卫星股份有限公司,主板,19970908
"600119.SH",600119,长江投资,上海,仓储物流,长发集团长江投资实业股份有限公司,主板,19980115
"600120.SH",600120,浙江东方,浙江,多元金融,浙江东方金融控股集团股份有限公司,主板,19971201
"600121.SH",600121,郑州煤电,河南,煤炭开采,郑州煤电股份有限公司,主板,19980107
"600122.SH",600122,ST宏图,江苏,其他商业,江苏宏图高科技股份有限公司,主板,19980420
"600123.SH",600123,兰花科创,山西,煤炭开采,山西兰花科技创业股份有限公司,主板,19981217
"600125.SH",600125,铁龙物流,辽宁,铁路,中铁铁龙集装箱物流股份有限公司,主板,19980511
"600126.SH",600126,杭钢股份,浙江,普钢,杭州钢铁股份有限公司,主板,19980311
"600127.SH",600127,金健米业,湖南,农业综合,金健米业股份有限公司,主板,19980506
"600128.SH",600128,弘业股份,江苏,商贸代理,江苏弘业股份有限公司,主板,19970901
"600129.SH",600129,太极集团,重庆,中成药,重庆太极实业(集团)股份有限公司,主板,19971118
"600130.SH",600130,波导股份,浙江,通信设备,宁波波导股份有限公司,主板,20000706
"600131.SH",600131,国网信通,四川,通信设备,国网信息通信股份有限公司,主板,19980402
"600132.SH",600132,重庆啤酒,重庆,啤酒,重庆啤酒股份有限公司,主板,19971030
"600133.SH",600133,东湖高新,湖北,建筑工程,武汉东湖高新集团股份有限公司,主板,19980212
"600135.SH",600135,乐凯胶片,河北,化工原料,乐凯胶片股份有限公司,主板,19980122
"600137.SH",600137,浪莎股份,四川,服饰,四川浪莎控股股份有限公司,主板,19980416
"600138.SH",600138,中青旅,北京,旅游服务,中青旅控股股份有限公司,主板,19971203
"600141.SH",600141,兴发集团,湖北,农药化肥,湖北兴发化工集团股份有限公司,主板,19990616
"600143.SH",600143,金发科技,广东,塑料,金发科技股份有限公司,主板,20040623
"600148.SH",600148,长春一东,吉林,汽车配件,长春一东离合器股份有限公司,主板,19980520
"600149.SH",600149,廊坊发展,河北,综合类,廊坊发展股份有限公司,主板,19991014
"600150.SH",600150,中国船舶,上海,船舶,中国船舶工业股份有限公司,主板,19980520
"600151.SH",600151,航天机电,上海,汽车配件,上海航天汽车机电股份有限公司,主板,19980605
"600152.SH",600152,维科技术,浙江,电气设备,维科技术股份有限公司,主板,19980609
"600153.SH",600153,建发股份,福建,仓储物流,厦门建发股份有限公司,主板,19980616
"600155.SH",600155,华创阳安,北京,证券,华创阳安股份有限公司,主板,19980918
"600156.SH",600156,华升股份,湖南,纺织,湖南华升股份有限公司,主板,19980527
"600157.SH",600157,永泰能源,山西,火力发电,永泰能源股份有限公司,主板,19980513
"600158.SH",600158,中体产业,天津,文教休闲,中体产业集团股份有限公司,主板,19980327
"600159.SH",600159,大龙地产,北京,区域地产,北京市大龙伟业房地产开发股份有限公司,主板,19980526
"600160.SH",600160,巨化股份,浙江,化工原料,浙江巨化股份有限公司,主板,19980626
"600161.SH",600161,天坛生物,北京,生物制药,北京天坛生物制品股份有限公司,主板,19980616
"600162.SH",600162,香江控股,深圳,全国地产,深圳香江控股股份有限公司,主板,19980609
"600163.SH",600163,中闽能源,福建,新型电力,中闽能源股份有限公司,主板,19980602
"600165.SH",600165,宁科生物,宁夏,化工原料,宁夏中科生物科技股份有限公司,主板,19980529
"600166.SH",600166,福田汽车,北京,汽车整车,北汽福田汽车股份有限公司,主板,19980602
"600167.SH",600167,联美控股,辽宁,供气供热,联美量子股份有限公司,主板,19990128
"600168.SH",600168,武汉控股,湖北,水务,武汉三镇实业控股股份有限公司,主板,19980427
"600169.SH",600169,太原重工,山西,工程机械,太原重工股份有限公司,主板,19980904
"600170.SH",600170,上海建工,上海,建筑工程,上海建工集团股份有限公司,主板,19980623
"600171.SH",600171,上海贝岭,上海,半导体,上海贝岭股份有限公司,主板,19980924
"600172.SH",600172,黄河旋风,河南,矿物制品,河南黄河旋风股份有限公司,主板,19981126
"600173.SH",600173,卧龙地产,浙江,全国地产,卧龙地产集团股份有限公司,主板,19990415
"600176.SH",600176,中国巨石,浙江,玻璃,中国巨石股份有限公司,主板,19990422
"600177.SH",600177,雅戈尔,浙江,服饰,雅戈尔集团股份有限公司,主板,19981119
"600178.SH",600178,东安动力,黑龙江,汽车配件,哈尔滨东安汽车动力股份有限公司,主板,19981014
"600179.SH",600179,安通控股,黑龙江,仓储物流,安通控股股份有限公司,主板,19981104
"600180.SH",600180,瑞茂通,山东,仓储物流,瑞茂通供应链管理股份有限公司,主板,19980703
"600183.SH",600183,生益科技,广东,元器件,广东生益科技股份有限公司,主板,19981028
"600184.SH",600184,光电股份,湖北,专用机械,北方光电股份有限公司,主板,20031106
"600186.SH",600186,莲花健康,河南,食品,莲花健康产业集团股份有限公司,主板,19980825
"600187.SH",600187,国中水务,黑龙江,水务,黑龙江国中水务股份有限公司,主板,19981111
"600188.SH",600188,兖矿能源,山东,煤炭开采,兖矿能源集团股份有限公司,主板,19980701
"600189.SH",600189,泉阳泉,吉林,软饮料,吉林泉阳泉股份有限公司,主板,19981007
"600190.SH",600190,锦州港,辽宁,港口,锦州港股份有限公司,主板,19990609
"600192.SH",600192,长城电工,甘肃,电气设备,兰州长城电工股份有限公司,主板,19981224
"600193.SH",600193,创兴资源,上海,装修装饰,上海创兴资源开发股份有限公司,主板,19990527
"600195.SH",600195,中牧股份,北京,农业综合,中牧实业股份有限公司,主板,19990107
"600196.SH",600196,复星医药,上海,化学制药,上海复星医药(集团)股份有限公司,主板,19980807
"600197.SH",600197,伊力特,新疆,白酒,新疆伊力特实业股份有限公司,主板,19990916
"600199.SH",600199,金种子酒,安徽,白酒,安徽金种子酒业股份有限公司,主板,19980812
"600200.SH",600200,江苏吴中,江苏,化学制药,江苏吴中医药发展股份有限公司,主板,19990401
"600201.SH",600201,生物股份,内蒙,农业综合,金宇生物技术股份有限公司,主板,19990115
"600202.SH",600202,哈空调,黑龙江,专用机械,哈尔滨空调股份有限公司,主板,19990603
"600203.SH",600203,福日电子,福建,元器件,福建福日电子股份有限公司,主板,19990514
"600206.SH",600206,有研新材,北京,半导体,有研新材料股份有限公司,主板,19990319
"600207.SH",600207,安彩高科,河南,电气设备,河南安彩高科股份有限公司,主板,19990714
"600208.SH",600208,新湖中宝,浙江,全国地产,新湖中宝股份有限公司,主板,19990623
"600210.SH",600210,紫江企业,上海,广告包装,上海紫江企业集团股份有限公司,主板,19990824
"600211.SH",600211,西藏药业,西藏,中成药,西藏诺迪康药业股份有限公司,主板,19990721
"600212.SH",600212,绿能慧充,山东,综合类,绿能慧充数字能源技术股份有限公司,主板,19990817
"600213.SH",600213,亚星客车,江苏,汽车整车,扬州亚星客车股份有限公司,主板,19990831
"600215.SH",600215,派斯林,吉林,专用机械,派斯林数字科技股份有限公司,主板,19990909
"600216.SH",600216,浙江医药,浙江,化学制药,浙江医药股份有限公司,主板,19991021
"600217.SH",600217,中再资环,陕西,环境保护,中再资源环境股份有限公司,主板,19991216
"600218.SH",600218,全柴动力,安徽,汽车配件,安徽全柴动力股份有限公司,主板,19981203
"600219.SH",600219,南山铝业,山东,铝,山东南山铝业股份有限公司,主板,19991223
"600220.SH",600220,江苏阳光,江苏,纺织,江苏阳光股份有限公司,主板,19990927
"600222.SH",600222,太龙药业,河南,中成药,河南太龙药业股份有限公司,主板,19991105
"600223.SH",600223,鲁商发展,山东,区域地产,鲁商健康产业发展股份有限公司,主板,20000113
"600226.SH",600226,ST瀚叶,浙江,互联网,浙江瀚叶股份有限公司,主板,19991116
"600227.SH",600227,圣济堂,贵州,农药化肥,贵州圣济堂医药产业股份有限公司,主板,20000221
"600228.SH",600228,返利科技,江西,互联网,返利网数字科技股份有限公司,主板,19990119
"600229.SH",600229,城市传媒,山东,出版业,青岛城市传媒股份有限公司,主板,20000309
"600230.SH",600230,沧州大化,河北,化工原料,沧州大化股份有限公司,主板,20000406
"600231.SH",600231,凌钢股份,辽宁,普钢,凌源钢铁股份有限公司,主板,20000511
"600232.SH",600232,金鹰股份,浙江,纺织,浙江金鹰股份有限公司,主板,20000602
"600233.SH",600233,圆通速递,辽宁,仓储物流,圆通速递股份有限公司,主板,20000608
"600234.SH",600234,科新发展,山西,综合类,山西科新发展股份有限公司,主板,20000615
"600235.SH",600235,民丰特纸,浙江,造纸,民丰特种纸股份有限公司,主板,20000615
